var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
53.0,4.0,19.0,1004.0,0.89,0.0,0.0,4.0,55.0
55.0,5.0,16.0,1005.0,1.78,0.0,0.0,4.0,50.0
50.0,4.0,17.0,1006.0,0.89,0.0,0.0,3.0,58.0
58.0,6.0,13.0,1006.0,0.89,0.0,0.0,4.0,63.0
63.0,5.0,13.0,1006.0,1.78,0.0,0.0,4.0,58.0
58.0,3.0,14.0,1008.0,3.13,0.0,0.0,3.0,34.0
34.0,-1.0,20.0,1009.0,4.92,0.0,0.0,2.0,18.0
18.0,-3.0,21.0,1010.0,10.73,0.0,0.0,2.0,16.0
16.0,-1.0,22.0,1011.0,16.54,0.0,0.0,2.0,16.0
16.0,-2.0,23.0,1012.0,22.35,0.0,0.0,2.0,15.0
15.0,-4.0,23.0,1012.0,28.16,0.0,0.0,2.0,83.0
83.0,-3.0,25.0,1012.0,32.18,0.0,0.0,2.0,21.0
21.0,-4.0,25.0,1012.0,36.2,0.0,0.0,2.0,16.0
16.0,-3.0,26.0,1011.0,3.13,0.0,0.0,4.0,8.0
8.0,-3.0,27.0,1011.0,4.02,0.0,0.0,4.0,18.0
18.0,-1.0,25.0,1011.0,1.79,0.0,0.0,2.0,27.0
27.0,-1.0,25.0,1011.0,3.13,0.0,0.0,1.0,48.0
48.0,0.0,25.0,1011.0,4.92,0.0,0.0,1.0,57.0
57.0,3.0,24.0,1011.0,9.84,0.0,0.0,1.0,50.0
50.0,1.0,22.0,1012.0,17.89,0.0,0.0,1.0,45.0
45.0,1.0,20.0,1013.0,21.02,0.0,0.0,1.0,44.0
44.0,2.0,19.0,1015.0,24.15,0.0,0.0,1.0,40.0
40.0,3.0,16.0,1015.0,28.17,0.0,0.0,1.0,53.0
53.0,2.0,15.0,1016.0,31.3,0.0,0.0,1.0,68.0
68.0,2.0,13.0,1017.0,33.09,0.0,0.0,1.0,42.0
42.0,2.0,11.0,1017.0,0.89,0.0,0.0,2.0,37.0
37.0,4.0,11.0,1017.0,0.89,0.0,0.0,1.0,37.0
37.0,3.0,10.0,1017.0,1.79,0.0,0.0,2.0,43.0
43.0,3.0,10.0,1016.0,0.89,0.0,0.0,4.0,40.0
40.0,4.0,9.0,1016.0,1.78,0.0,0.0,4.0,55.0
55.0,5.0,10.0,1016.0,3.13,0.0,0.0,3.0,65.0
65.0,4.0,15.0,1016.0,4.92,0.0,0.0,3.0,66.0
66.0,4.0,17.0,1016.0,6.71,0.0,0.0,3.0,64.0
64.0,3.0,19.0,1016.0,0.89,0.0,0.0,4.0,71.0
71.0,4.0,21.0,1015.0,1.79,0.0,0.0,1.0,69.0
69.0,5.0,24.0,1014.0,3.58,0.0,0.0,1.0,75.0
75.0,4.0,27.0,1013.0,3.13,0.0,0.0,4.0,156.0
156.0,1.0,28.0,1012.0,4.02,0.0,0.0,1.0,70.0
70.0,1.0,29.0,1010.0,9.83,0.0,0.0,1.0,24.0
24.0,0.0,30.0,1009.0,15.64,0.0,0.0,1.0,19.0
19.0,-1.0,29.0,1008.0,22.79,0.0,0.0,1.0,24.0
24.0,-1.0,28.0,1008.0,29.94,0.0,0.0,1.0,40.0
40.0,1.0,26.0,1008.0,34.86,0.0,0.0,1.0,35.0
35.0,-1.0,25.0,1008.0,40.67,0.0,0.0,1.0,45.0
45.0,1.0,22.0,1008.0,44.69,0.0,0.0,1.0,41.0
41.0,2.0,21.0,1008.0,47.82,0.0,0.0,1.0,40.0
40.0,3.0,22.0,1007.0,52.74,0.0,0.0,1.0,42.0
42.0,4.0,20.0,1006.0,56.76,0.0,0.0,1.0,45.0
45.0,4.0,19.0,1006.0,60.78,0.0,0.0,1.0,52.0
52.0,3.0,18.0,1005.0,63.91,0.0,0.0,1.0,57.0
57.0,4.0,17.0,1004.0,67.04,0.0,0.0,1.0,62.0
62.0,5.0,16.0,1003.0,0.89,0.0,0.0,4.0,80.0
80.0,7.0,15.0,1002.0,1.79,0.0,0.0,1.0,134.0
134.0,8.0,16.0,1002.0,3.58,0.0,0.0,1.0,107.0
107.0,10.0,16.0,1002.0,0.89,0.0,0.0,4.0,105.0
105.0,10.0,17.0,1001.0,1.79,0.0,0.0,1.0,140.0
140.0,11.0,19.0,1001.0,4.92,0.0,0.0,1.0,147.0
147.0,12.0,21.0,1000.0,6.71,0.0,0.0,1.0,153.0
153.0,13.0,22.0,1000.0,9.84,0.0,0.0,1.0,138.0
138.0,13.0,24.0,999.0,12.97,0.0,0.0,1.0,149.0
149.0,14.0,24.0,998.0,16.1,0.0,0.0,1.0,160.0
160.0,14.0,24.0,998.0,20.12,0.0,0.0,1.0,159.0
159.0,15.0,24.0,997.0,23.25,0.0,0.0,1.0,158.0
158.0,16.0,25.0,997.0,25.04,0.0,0.0,1.0,155.0
155.0,16.0,25.0,996.0,28.17,0.0,0.0,1.0,174.0
174.0,16.0,25.0,996.0,29.96,0.0,0.0,1.0,184.0
184.0,16.0,24.0,996.0,0.89,0.0,0.0,4.0,206.0
206.0,16.0,23.0,997.0,1.78,0.0,0.0,4.0,217.0
217.0,16.0,21.0,997.0,1.79,0.0,0.0,3.0,236.0
236.0,16.0,21.0,997.0,3.58,0.0,0.0,3.0,237.0
237.0,16.0,20.0,997.0,1.79,0.0,0.0,1.0,250.0
250.0,16.0,21.0,997.0,3.13,0.0,0.0,3.0,264.0
264.0,15.0,19.0,997.0,0.89,0.0,0.0,4.0,251.0
251.0,16.0,19.0,997.0,1.79,0.0,0.0,1.0,255.0
255.0,14.0,20.0,997.0,3.58,0.0,0.0,1.0,206.0
206.0,14.0,19.0,997.0,5.37,0.0,0.0,1.0,204.0
204.0,14.0,17.0,997.0,0.89,0.0,0.0,4.0,213.0
213.0,14.0,18.0,998.0,1.78,0.0,0.0,4.0,219.0
219.0,15.0,17.0,998.0,2.67,0.0,0.0,4.0,227.0
227.0,14.0,19.0,998.0,1.79,0.0,0.0,1.0,212.0
212.0,15.0,21.0,998.0,4.92,0.0,0.0,1.0,205.0
205.0,15.0,22.0,999.0,6.71,0.0,0.0,1.0,209.0
209.0,15.0,24.0,999.0,0.89,0.0,0.0,4.0,215.0
215.0,16.0,25.0,998.0,3.13,0.0,0.0,1.0,217.0
217.0,16.0,26.0,998.0,6.26,0.0,0.0,1.0,237.0
237.0,16.0,26.0,998.0,0.89,0.0,0.0,4.0,226.0
226.0,18.0,27.0,997.0,3.13,0.0,0.0,1.0,236.0
236.0,17.0,28.0,997.0,4.92,0.0,0.0,1.0,221.0
221.0,17.0,27.0,997.0,6.71,0.0,0.0,1.0,222.0
222.0,17.0,26.0,998.0,8.5,0.0,0.0,1.0,205.0
205.0,9.0,27.0,999.0,9.83,0.0,0.0,3.0,75.0
75.0,9.0,26.0,1000.0,16.98,0.0,0.0,3.0,32.0
32.0,8.0,24.0,1002.0,26.81,0.0,0.0,3.0,27.0
27.0,8.0,23.0,1004.0,36.64,0.0,0.0,3.0,23.0
23.0,5.0,22.0,1005.0,46.47,0.0,0.0,3.0,19.0
19.0,5.0,20.0,1006.0,56.3,0.0,0.0,3.0,7.0
7.0,5.0,20.0,1007.0,62.11,0.0,0.0,3.0,6.0
6.0,6.0,18.0,1008.0,67.03,0.0,0.0,3.0,7.0
7.0,6.0,18.0,1009.0,71.95,0.0,0.0,3.0,6.0
6.0,6.0,15.0,1010.0,76.87,0.0,0.0,3.0,6.0
6.0,4.0,17.0,1011.0,84.92,0.0,0.0,3.0,5.0
5.0,3.0,17.0,1011.0,93.86,0.0,0.0,3.0,6.0
6.0,2.0,17.0,1012.0,98.78,0.0,0.0,3.0,10.0
10.0,1.0,18.0,1013.0,104.59,0.0,0.0,3.0,11.0
11.0,1.0,19.0,1013.0,110.4,0.0,0.0,3.0,11.0
11.0,1.0,21.0,1013.0,116.21,0.0,0.0,3.0,8.0
8.0,0.0,21.0,1012.0,7.15,0.0,0.0,2.0,7.0
7.0,1.0,22.0,1012.0,11.17,0.0,0.0,2.0,9.0
9.0,1.0,23.0,1012.0,1.79,0.0,0.0,1.0,13.0
13.0,2.0,24.0,1010.0,1.79,0.0,0.0,4.0,14.0
14.0,3.0,26.0,1010.0,3.58,0.0,0.0,4.0,16.0
16.0,5.0,25.0,1009.0,4.02,0.0,0.0,1.0,15.0
15.0,5.0,24.0,1008.0,8.04,0.0,0.0,1.0,19.0
19.0,5.0,24.0,1008.0,13.85,0.0,0.0,1.0,11.0
11.0,5.0,23.0,1009.0,17.87,0.0,1.0,1.0,15.0
15.0,5.0,22.0,1010.0,25.02,0.0,2.0,1.0,20.0
20.0,7.0,21.0,1010.0,26.81,0.0,0.0,1.0,29.0
29.0,7.0,20.0,1010.0,32.62,0.0,0.0,1.0,27.0
27.0,6.0,20.0,1010.0,37.54,0.0,0.0,1.0,27.0
27.0,6.0,19.0,1010.0,41.56,0.0,0.0,1.0,28.0
28.0,6.0,19.0,1010.0,44.69,0.0,0.0,1.0,33.0
33.0,7.0,20.0,1011.0,3.13,0.0,0.0,3.0,35.0
35.0,8.0,20.0,1011.0,8.05,0.0,0.0,3.0,26.0
26.0,7.0,17.0,1012.0,11.18,0.0,0.0,3.0,20.0
20.0,-4.0,19.0,1012.0,19.23,0.0,0.0,3.0,23.0
23.0,-6.0,18.0,1013.0,27.28,0.0,0.0,3.0,46.0
46.0,-7.0,17.0,1013.0,36.22,0.0,0.0,3.0,17.0
17.0,-7.0,17.0,1014.0,46.05,0.0,0.0,3.0,14.0
14.0,-6.0,17.0,1015.0,59.91,0.0,0.0,3.0,18.0
18.0,-5.0,16.0,1016.0,67.96,0.0,0.0,3.0,16.0
16.0,-5.0,16.0,1016.0,75.11,0.0,0.0,3.0,10.0
10.0,-4.0,17.0,1016.0,82.26,0.0,0.0,3.0,11.0
11.0,-4.0,18.0,1016.0,88.07,0.0,0.0,3.0,12.0
12.0,-4.0,18.0,1015.0,92.09,0.0,0.0,3.0,7.0
7.0,-4.0,18.0,1015.0,3.13,0.0,0.0,2.0,19.0
19.0,-4.0,19.0,1014.0,4.92,0.0,0.0,2.0,180.0
180.0,-3.0,20.0,1014.0,0.89,0.0,0.0,4.0,69.0
69.0,-2.0,19.0,1013.0,3.13,0.0,0.0,1.0,47.0
47.0,-1.0,18.0,1014.0,4.92,0.0,0.0,1.0,31.0
31.0,-1.0,17.0,1014.0,6.71,0.0,0.0,1.0,51.0
51.0,0.0,15.0,1014.0,8.5,0.0,0.0,1.0,32.0
32.0,0.0,15.0,1015.0,10.29,0.0,0.0,1.0,22.0
22.0,0.0,13.0,1015.0,11.18,0.0,0.0,1.0,27.0
27.0,-2.0,15.0,1015.0,14.31,0.0,0.0,1.0,26.0
26.0,-1.0,14.0,1014.0,16.1,0.0,0.0,1.0,34.0
34.0,2.0,12.0,1014.0,17.89,0.0,0.0,1.0,39.0
39.0,3.0,10.0,1014.0,19.68,0.0,0.0,1.0,44.0
44.0,1.0,9.0,1014.0,3.13,0.0,0.0,3.0,56.0
56.0,2.0,9.0,1015.0,4.92,0.0,0.0,3.0,52.0
52.0,1.0,11.0,1015.0,8.05,0.0,0.0,3.0,47.0
47.0,0.0,13.0,1015.0,11.18,0.0,0.0,3.0,41.0
41.0,-2.0,15.0,1016.0,14.31,0.0,0.0,3.0,54.0
54.0,-3.0,19.0,1016.0,24.14,0.0,0.0,3.0,52.0
52.0,-3.0,20.0,1016.0,35.32,0.0,0.0,3.0,55.0
55.0,-4.0,21.0,1016.0,43.37,0.0,0.0,3.0,53.0
53.0,-4.0,23.0,1014.0,50.52,0.0,0.0,3.0,91.0
91.0,-4.0,24.0,1014.0,56.33,0.0,0.0,3.0,25.0
25.0,-7.0,24.0,1013.0,64.38,0.0,0.0,3.0,15.0
15.0,-6.0,26.0,1012.0,70.19,0.0,0.0,3.0,34.0
34.0,-5.0,26.0,1011.0,73.32,0.0,0.0,3.0,43.0
43.0,-5.0,26.0,1011.0,4.02,0.0,0.0,4.0,16.0
16.0,-5.0,26.0,1010.0,8.05,0.0,0.0,3.0,9.0
9.0,-7.0,26.0,1010.0,13.86,0.0,0.0,3.0,30.0
30.0,-1.0,22.0,1011.0,8.05,0.0,0.0,1.0,51.0
51.0,-1.0,21.0,1011.0,15.2,0.0,0.0,1.0,55.0
55.0,0.0,20.0,1012.0,22.35,0.0,0.0,1.0,29.0
29.0,1.0,19.0,1013.0,27.27,0.0,0.0,1.0,56.0
56.0,1.0,19.0,1013.0,31.29,0.0,0.0,1.0,36.0
36.0,2.0,18.0,1012.0,35.31,0.0,0.0,1.0,40.0
40.0,4.0,14.0,1013.0,0.45,0.0,0.0,4.0,55.0
55.0,4.0,13.0,1013.0,0.9,0.0,0.0,4.0,47.0
47.0,6.0,11.0,1013.0,1.79,0.0,0.0,1.0,53.0
53.0,4.0,8.0,1012.0,0.89,0.0,0.0,4.0,58.0
58.0,5.0,9.0,1013.0,1.78,0.0,0.0,4.0,74.0
74.0,6.0,11.0,1013.0,1.79,0.0,0.0,2.0,122.0
122.0,5.0,15.0,1013.0,3.58,0.0,0.0,2.0,115.0
115.0,6.0,18.0,1014.0,0.89,0.0,0.0,4.0,67.0
67.0,6.0,21.0,1013.0,1.78,0.0,0.0,4.0,114.0
114.0,6.0,24.0,1012.0,3.13,0.0,0.0,1.0,69.0
69.0,5.0,26.0,1012.0,3.13,0.0,0.0,4.0,76.0
76.0,1.0,30.0,1011.0,5.81,0.0,0.0,1.0,55.0
55.0,0.0,31.0,1010.0,12.96,0.0,0.0,1.0,25.0
25.0,-3.0,31.0,1009.0,21.01,0.0,0.0,1.0,24.0
24.0,-4.0,31.0,1008.0,29.95,0.0,0.0,1.0,21.0
21.0,-2.0,30.0,1008.0,39.78,0.0,0.0,1.0,24.0
24.0,-1.0,29.0,1007.0,49.61,0.0,0.0,1.0,31.0
31.0,-1.0,28.0,1007.0,57.66,0.0,0.0,1.0,116.0
116.0,1.0,26.0,1008.0,64.81,0.0,0.0,1.0,118.0
118.0,-1.0,25.0,1008.0,72.86,0.0,0.0,1.0,89.0
89.0,3.0,23.0,1009.0,77.78,0.0,0.0,1.0,49.0
49.0,3.0,20.0,1010.0,82.7,0.0,0.0,1.0,83.0
83.0,3.0,20.0,1010.0,87.62,0.0,0.0,1.0,73.0
73.0,4.0,19.0,1011.0,89.41,0.0,0.0,1.0,69.0
69.0,5.0,17.0,1011.0,91.2,0.0,0.0,1.0,66.0
66.0,5.0,15.0,1011.0,0.89,0.0,0.0,4.0,77.0
77.0,6.0,13.0,1012.0,1.79,0.0,0.0,1.0,78.0
78.0,5.0,14.0,1012.0,3.58,0.0,0.0,1.0,81.0
81.0,7.0,13.0,1012.0,5.37,0.0,0.0,1.0,89.0
89.0,8.0,14.0,1013.0,8.5,0.0,0.0,1.0,123.0
123.0,10.0,17.0,1013.0,10.29,0.0,0.0,1.0,149.0
149.0,11.0,19.0,1014.0,0.89,0.0,0.0,4.0,155.0
155.0,11.0,21.0,1014.0,1.79,0.0,0.0,1.0,168.0
168.0,12.0,22.0,1014.0,0.89,0.0,0.0,4.0,200.0
200.0,12.0,23.0,1014.0,3.13,0.0,0.0,1.0,187.0
187.0,12.0,24.0,1014.0,6.26,0.0,0.0,1.0,152.0
152.0,13.0,26.0,1013.0,9.39,0.0,0.0,1.0,123.0
123.0,11.0,28.0,1012.0,13.41,0.0,0.0,1.0,114.0
114.0,10.0,28.0,1011.0,19.22,0.0,0.0,1.0,120.0
120.0,9.0,29.0,1011.0,25.03,0.0,0.0,1.0,109.0
109.0,9.0,28.0,1011.0,32.18,0.0,0.0,1.0,90.0
90.0,8.0,27.0,1011.0,39.33,0.0,0.0,1.0,70.0
70.0,5.0,26.0,1011.0,45.14,0.0,0.0,1.0,61.0
61.0,5.0,24.0,1011.0,50.06,0.0,0.0,1.0,47.0
47.0,5.0,23.0,1012.0,54.08,0.0,0.0,1.0,46.0
46.0,6.0,22.0,1013.0,58.1,0.0,0.0,1.0,41.0
41.0,7.0,22.0,1013.0,63.02,0.0,0.0,1.0,53.0
53.0,8.0,20.0,1013.0,67.04,0.0,0.0,1.0,49.0
49.0,9.0,20.0,1013.0,71.96,0.0,0.0,1.0,58.0
58.0,10.0,19.0,1013.0,75.98,0.0,0.0,1.0,57.0
57.0,10.0,18.0,1013.0,77.77,0.0,0.0,1.0,59.0
59.0,11.0,16.0,1014.0,79.56,0.0,0.0,1.0,63.0
63.0,11.0,16.0,1014.0,81.35,0.0,0.0,1.0,71.0
71.0,12.0,17.0,1014.0,83.14,0.0,0.0,1.0,81.0
81.0,13.0,18.0,1014.0,86.27,0.0,0.0,1.0,86.0
86.0,13.0,20.0,1015.0,88.06,0.0,0.0,1.0,100.0
100.0,13.0,22.0,1015.0,89.85,0.0,0.0,1.0,106.0
106.0,13.0,23.0,1015.0,92.98,0.0,0.0,1.0,109.0
109.0,13.0,25.0,1015.0,96.11,0.0,0.0,1.0,102.0
102.0,10.0,27.0,1014.0,100.13,0.0,0.0,1.0,107.0
107.0,9.0,27.0,1013.0,105.05,0.0,0.0,1.0,77.0
77.0,8.0,28.0,1013.0,110.86,0.0,0.0,1.0,57.0
57.0,7.0,27.0,1013.0,118.01,0.0,0.0,1.0,63.0
63.0,8.0,28.0,1013.0,125.16,0.0,0.0,1.0,50.0
50.0,7.0,27.0,1012.0,130.97,0.0,0.0,1.0,46.0
46.0,7.0,25.0,1013.0,135.89,0.0,0.0,1.0,35.0
35.0,6.0,25.0,1013.0,141.7,0.0,0.0,1.0,67.0
67.0,7.0,23.0,1013.0,146.62,0.0,0.0,1.0,53.0
53.0,9.0,22.0,1014.0,149.75,0.0,0.0,1.0,59.0
59.0,10.0,23.0,1015.0,153.77,0.0,0.0,1.0,53.0
53.0,10.0,22.0,1015.0,158.69,0.0,0.0,1.0,78.0
78.0,10.0,21.0,1014.0,163.61,0.0,0.0,1.0,46.0
46.0,10.0,20.0,1014.0,166.74,0.0,0.0,1.0,45.0
45.0,11.0,19.0,1014.0,169.87,0.0,0.0,1.0,51.0
51.0,11.0,18.0,1014.0,171.66,0.0,0.0,1.0,58.0
58.0,11.0,18.0,1014.0,174.79,0.0,0.0,1.0,58.0
58.0,12.0,17.0,1014.0,177.92,0.0,0.0,1.0,56.0
56.0,12.0,17.0,1014.0,181.05,0.0,0.0,1.0,66.0
66.0,12.0,20.0,1014.0,185.07,0.0,0.0,1.0,72.0
72.0,12.0,22.0,1014.0,188.2,0.0,0.0,1.0,80.0
80.0,12.0,24.0,1014.0,193.12,0.0,0.0,1.0,79.0
79.0,12.0,25.0,1014.0,198.04,0.0,0.0,1.0,69.0
69.0,10.0,27.0,1014.0,203.85,0.0,0.0,1.0,73.0
73.0,9.0,28.0,1014.0,211.9,0.0,0.0,1.0,66.0
66.0,8.0,29.0,1013.0,219.95,0.0,0.0,1.0,62.0
62.0,8.0,29.0,1012.0,227.1,0.0,0.0,1.0,66.0
66.0,9.0,29.0,1012.0,235.15,0.0,0.0,1.0,61.0
61.0,8.0,28.0,1011.0,243.2,0.0,0.0,1.0,55.0
55.0,6.0,27.0,1010.0,251.25,0.0,0.0,1.0,55.0
55.0,7.0,27.0,1010.0,259.3,0.0,0.0,1.0,0.0
0.0,7.0,26.0,1011.0,265.11,0.0,0.0,1.0,47.0
47.0,8.0,23.0,1012.0,266.9,0.0,0.0,1.0,48.0
48.0,10.0,22.0,1013.0,0.89,0.0,0.0,4.0,62.0
62.0,10.0,21.0,1013.0,1.79,0.0,0.0,1.0,57.0
57.0,12.0,20.0,1014.0,4.92,0.0,0.0,1.0,88.0
88.0,12.0,20.0,1014.0,8.05,0.0,0.0,1.0,96.0
96.0,11.0,19.0,1013.0,11.18,0.0,0.0,1.0,97.0
97.0,10.0,19.0,1013.0,12.97,0.0,0.0,1.0,95.0
95.0,10.0,18.0,1013.0,14.76,0.0,0.0,1.0,100.0
100.0,10.0,19.0,1012.0,17.89,0.0,0.0,1.0,100.0
100.0,10.0,18.0,1013.0,19.68,0.0,0.0,1.0,112.0
112.0,11.0,18.0,1013.0,22.81,0.0,0.0,1.0,115.0
115.0,11.0,20.0,1013.0,26.83,0.0,0.0,1.0,116.0
116.0,13.0,19.0,1013.0,30.85,0.0,1.0,1.0,116.0
116.0,13.0,24.0,1013.0,33.98,0.0,0.0,1.0,110.0
110.0,12.0,25.0,1013.0,38.0,0.0,0.0,1.0,0.0
0.0,11.0,27.0,1012.0,45.15,0.0,0.0,1.0,0.0
0.0,9.0,29.0,1011.0,52.3,0.0,0.0,1.0,0.0
0.0,9.0,28.0,1010.0,59.45,0.0,0.0,1.0,0.0
0.0,6.0,28.0,1009.0,67.5,0.0,0.0,1.0,0.0
0.0,6.0,26.0,1010.0,74.65,0.0,1.0,1.0,0.0
0.0,9.0,23.0,1011.0,77.78,0.0,2.0,1.0,0.0
0.0,13.0,17.0,1013.0,5.81,0.0,3.0,3.0,0.0
0.0,14.0,17.0,1012.0,4.02,0.0,0.0,1.0,0.0
0.0,14.0,17.0,1012.0,1.79,0.0,0.0,2.0,0.0
0.0,14.0,16.0,1013.0,0.45,0.0,0.0,4.0,0.0
0.0,14.0,15.0,1013.0,0.89,0.0,0.0,1.0,0.0
0.0,14.0,15.0,1013.0,0.89,0.0,0.0,2.0,0.0
0.0,15.0,16.0,1013.0,1.79,0.0,0.0,3.0,0.0
0.0,14.0,15.0,1014.0,0.45,0.0,0.0,4.0,0.0
0.0,13.0,14.0,1013.0,0.89,0.0,0.0,2.0,0.0
0.0,13.0,14.0,1013.0,0.45,0.0,0.0,4.0,0.0
0.0,13.0,14.0,1013.0,0.89,0.0,0.0,3.0,0.0
0.0,12.0,13.0,1013.0,1.78,0.0,0.0,3.0,0.0
0.0,12.0,13.0,1013.0,4.91,0.0,0.0,3.0,0.0
0.0,13.0,14.0,1013.0,6.7,0.0,0.0,3.0,0.0
0.0,14.0,15.0,1013.0,7.59,0.0,0.0,3.0,0.0
0.0,14.0,18.0,1013.0,0.89,0.0,0.0,4.0,0.0
0.0,14.0,21.0,1013.0,1.78,0.0,0.0,4.0,0.0
0.0,14.0,23.0,1013.0,2.67,0.0,0.0,4.0,0.0
0.0,14.0,23.0,1012.0,3.56,0.0,0.0,4.0,0.0
0.0,14.0,25.0,1011.0,5.35,0.0,0.0,4.0,0.0
0.0,14.0,28.0,1010.0,4.02,0.0,0.0,1.0,0.0
0.0,15.0,28.0,1010.0,7.15,0.0,0.0,1.0,0.0
0.0,15.0,28.0,1009.0,11.17,0.0,0.0,1.0,97.0
97.0,14.0,28.0,1009.0,15.19,0.0,0.0,1.0,82.0
82.0,14.0,29.0,1008.0,19.21,0.0,0.0,1.0,73.0
73.0,13.0,28.0,1008.0,24.13,0.0,0.0,1.0,96.0
96.0,15.0,26.0,1009.0,28.15,0.0,0.0,1.0,107.0
107.0,15.0,25.0,1009.0,32.17,0.0,0.0,1.0,122.0
122.0,16.0,24.0,1010.0,36.19,0.0,0.0,1.0,137.0
137.0,16.0,23.0,1010.0,37.98,0.0,0.0,1.0,132.0
132.0,16.0,21.0,1010.0,39.77,0.0,0.0,1.0,153.0
153.0,17.0,20.0,1010.0,41.56,0.0,0.0,1.0,160.0
160.0,17.0,20.0,1009.0,44.69,0.0,0.0,1.0,177.0
177.0,17.0,19.0,1009.0,46.48,0.0,0.0,1.0,190.0
190.0,16.0,19.0,1009.0,48.27,0.0,0.0,1.0,186.0
186.0,16.0,18.0,1009.0,0.89,0.0,0.0,4.0,195.0
195.0,16.0,18.0,1010.0,0.89,0.0,0.0,1.0,153.0
153.0,17.0,19.0,1010.0,0.89,0.0,0.0,4.0,184.0
184.0,17.0,20.0,1010.0,1.79,0.0,0.0,1.0,171.0
171.0,18.0,22.0,1011.0,4.92,0.0,0.0,1.0,154.0
154.0,18.0,24.0,1011.0,6.71,0.0,0.0,1.0,253.0
253.0,17.0,26.0,1010.0,9.84,0.0,0.0,1.0,140.0
140.0,16.0,28.0,1010.0,12.97,0.0,0.0,1.0,113.0
113.0,14.0,30.0,1010.0,16.1,0.0,0.0,1.0,122.0
122.0,12.0,32.0,1008.0,21.02,0.0,0.0,1.0,119.0
119.0,12.0,33.0,1008.0,26.83,0.0,0.0,1.0,124.0
124.0,12.0,33.0,1007.0,34.88,0.0,0.0,1.0,105.0
105.0,12.0,32.0,1006.0,40.69,0.0,0.0,1.0,106.0
106.0,14.0,31.0,1005.0,46.5,0.0,0.0,1.0,104.0
104.0,16.0,31.0,1006.0,52.31,0.0,0.0,1.0,112.0
112.0,16.0,29.0,1006.0,58.12,0.0,0.0,1.0,109.0
109.0,17.0,27.0,1007.0,59.91,0.0,0.0,1.0,110.0
110.0,17.0,27.0,1008.0,63.04,0.0,0.0,1.0,100.0
100.0,17.0,28.0,1009.0,66.17,0.0,0.0,1.0,100.0
100.0,18.0,27.0,1008.0,71.09,0.0,0.0,1.0,99.0
99.0,18.0,26.0,1008.0,74.22,0.0,0.0,1.0,101.0
101.0,18.0,24.0,1008.0,76.01,0.0,0.0,1.0,100.0
100.0,18.0,23.0,1008.0,79.14,0.0,0.0,1.0,99.0
99.0,18.0,22.0,1008.0,0.89,0.0,0.0,4.0,97.0
97.0,18.0,21.0,1008.0,1.79,0.0,0.0,1.0,100.0
100.0,18.0,21.0,1008.0,3.58,0.0,0.0,1.0,95.0
95.0,18.0,22.0,1009.0,5.37,0.0,0.0,1.0,90.0
90.0,18.0,22.0,1009.0,6.26,0.0,0.0,1.0,99.0
99.0,18.0,23.0,1009.0,9.39,0.0,0.0,1.0,105.0
105.0,17.0,24.0,1009.0,11.18,0.0,0.0,1.0,112.0
112.0,17.0,26.0,1009.0,1.79,0.0,0.0,4.0,109.0
109.0,18.0,26.0,1008.0,3.58,0.0,0.0,4.0,116.0
116.0,17.0,27.0,1008.0,1.79,0.0,0.0,1.0,118.0
118.0,18.0,27.0,1008.0,4.92,0.0,0.0,1.0,112.0
112.0,18.0,28.0,1007.0,8.05,0.0,0.0,1.0,104.0
104.0,18.0,27.0,1006.0,11.18,0.0,0.0,1.0,112.0
112.0,18.0,27.0,1006.0,0.89,0.0,0.0,4.0,117.0
117.0,18.0,28.0,1005.0,1.79,0.0,0.0,1.0,139.0
139.0,18.0,28.0,1006.0,1.79,0.0,0.0,4.0,146.0
146.0,18.0,26.0,1006.0,4.02,0.0,0.0,2.0,150.0
150.0,18.0,25.0,1006.0,4.91,0.0,0.0,2.0,114.0
114.0,16.0,26.0,1006.0,3.13,0.0,0.0,3.0,61.0
61.0,14.0,25.0,1006.0,6.26,0.0,0.0,3.0,92.0
92.0,15.0,23.0,1005.0,3.13,0.0,0.0,2.0,96.0
96.0,15.0,23.0,1005.0,1.79,0.0,0.0,3.0,107.0
107.0,15.0,23.0,1005.0,3.58,0.0,0.0,3.0,82.0
82.0,15.0,21.0,1005.0,6.71,0.0,0.0,3.0,71.0
71.0,15.0,21.0,1005.0,8.5,0.0,0.0,3.0,58.0
58.0,15.0,19.0,1004.0,1.79,0.0,0.0,2.0,55.0
55.0,15.0,19.0,1004.0,0.89,0.0,0.0,3.0,62.0
62.0,16.0,19.0,1004.0,4.02,0.0,0.0,3.0,56.0
56.0,16.0,22.0,1004.0,4.91,0.0,0.0,3.0,52.0
52.0,16.0,23.0,1004.0,8.04,0.0,0.0,3.0,99.0
99.0,15.0,26.0,1004.0,9.83,0.0,0.0,3.0,65.0
65.0,15.0,28.0,1004.0,1.79,0.0,0.0,4.0,72.0
72.0,14.0,29.0,1003.0,1.79,0.0,0.0,3.0,85.0
85.0,14.0,30.0,1002.0,1.79,0.0,0.0,4.0,85.0
85.0,14.0,33.0,1001.0,4.02,0.0,0.0,1.0,44.0
44.0,10.0,28.0,1000.0,7.15,0.0,0.0,1.0,67.0
67.0,4.0,32.0,1000.0,3.13,0.0,0.0,3.0,26.0
