Time,Longitude,Description,Latitude,Duration
03/04/2022 15:02:00,-122.397252,1182-Trfc Collision-No Inj,37.78173,37.0
03/04/2022 15:37:00,-122.412227,1125-Traffic Hazard,37.73313,16.0
03/04/2022 15:38:00,-122.392246,1125-Traffic Hazard,37.759824,7.0
03/04/2022 17:28:00,-122.392204,1125-Traffic Hazard,37.750228,0.0
03/04/2022 18:09:00,-122.40655,1125-Traffic Hazard,37.772948,9.0
03/04/2022 18:47:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,26.0
03/04/2022 20:07:00,-122.401165,1125-Traffic Hazard,37.778081,6.0
03/04/2022 21:55:00,-122.403592,1125-Traffic Hazard,37.660879,3.0
03/04/2022 21:54:00,-122.404564,1125-Traffic Hazard,37.74697,2.0
03/04/2022 22:20:00,-122.396351,1179-Trfc Collision-1141 Enrt,37.774662,35.0
03/04/2022 22:55:00,-122.40526,1183-Trfc Collision-Unkn Inj,37.766461,167.0
03/05/2022 02:23:00,-122.406202,1179-Trfc Collision-1141 Enrt,37.769103,23.0
03/05/2022 03:01:00,-122.366974,WW-Wrong Way Driver,37.808253,6.0
03/05/2022 06:11:00,-122.366974,1125-Traffic Hazard,37.808253,2.0
03/05/2022 09:05:00,-122.449624,1125-Traffic Hazard,37.645905,52.0
03/05/2022 10:02:00,-122.467303,1125-Traffic Hazard,37.709316,40.0
03/05/2022 10:01:00,-122.467495,1125-Traffic Hazard,37.672859,1.0
03/05/2022 10:57:00,-122.401165,1183-Trfc Collision-Unkn Inj,37.778081,29.0
03/05/2022 11:55:00,-122.405578,1125-Traffic Hazard,37.743949,8.0
03/05/2022 12:08:00,-122.452394,1125-Traffic Hazard,37.649757,2.0
03/05/2022 12:47:00,-122.463168,1182-Trfc Collision-No Inj,37.659482,155.0
03/05/2022 14:39:00,-122.367026,20002-Hit and Run No Injuries,37.808318,79.0
03/05/2022 16:31:00,-122.439501,1125-Traffic Hazard,37.729942,4.0
03/05/2022 18:06:00,-122.481126,1125-Traffic Hazard,37.670359,4.0
03/05/2022 18:46:00,-122.377875,1125-Traffic Hazard,37.798222,56.0
03/05/2022 18:57:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,252.0
03/05/2022 19:08:00,-122.432073,1125-Traffic Hazard,37.732235,4.0
03/05/2022 21:30:00,-122.401316,1183-Trfc Collision-Unkn Inj,37.624619,176.0
03/05/2022 21:58:00,-122.405622,1179-Trfc Collision-1141 Enrt,37.733096,75.0
03/05/2022 22:26:00,-122.42465,1183-Trfc Collision-Unkn Inj,37.63024,48.0
03/06/2022 00:51:00,-122.36171,WW-Wrong Way Driver,37.813098,5.0
03/06/2022 05:20:00,-122.408198,1125-Traffic Hazard,37.633795,3.0
03/06/2022 09:03:00,-122.367026,1125-Traffic Hazard,37.808318,16.0
03/06/2022 08:58:00,-122.39266,1144-Fatality,37.784877,37.0
03/06/2022 10:37:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,18.0
03/06/2022 12:00:00,-122.392204,1125A-Animal Hazard,37.750228,10.0
03/06/2022 12:26:00,-122.392204,ANIMAL-Live or Dead Animal,37.750228,4.0
03/06/2022 13:00:00,-122.487208,1183-Trfc Collision-Unkn Inj,37.625213,2.0
03/06/2022 13:26:00,-122.401464,1125-Traffic Hazard,37.72401,13.0
03/06/2022 13:35:00,-122.367026,1125-Traffic Hazard,37.808318,2.0
03/06/2022 13:56:00,-122.40526,1125-Traffic Hazard,37.766461,108.0
03/06/2022 13:59:00,-122.452828,1182-Trfc Collision-No Inj,37.651032,37.0
03/06/2022 13:58:00,-122.40282,1125-Traffic Hazard,37.753134,2.0
03/06/2022 18:24:00,-122.397252,1125-Traffic Hazard,37.78173,43.0
03/06/2022 19:05:00,-122.416885,FIRE-Report of Fire,37.769581,29.0
03/06/2022 19:33:00,-122.364005,1125-Traffic Hazard,37.811178,18.0
03/06/2022 19:32:00,-122.405578,1125-Traffic Hazard,37.743949,25.0
03/06/2022 20:08:00,-122.403729,1125-Traffic Hazard,37.72999,2.0
03/06/2022 20:14:00,-122.366991,1183-Trfc Collision-Unkn Inj,37.808203,4.0
03/06/2022 21:31:00,-122.471982,1125-Traffic Hazard,37.701458,4.0
03/06/2022 23:14:00,-122.40693,1182-Trfc Collision-No Inj,37.650878,55.0
03/07/2022 01:19:00,-122.406733,1125-Traffic Hazard,37.734974,7.0
03/07/2022 04:33:00,-122.391447,1125-Traffic Hazard,37.785495,9.0
03/07/2022 05:31:00,-122.387523,1125-Traffic Hazard,37.789053,17.0
03/07/2022 08:22:00,-122.410764,1125-Traffic Hazard,37.769291,46.0
03/07/2022 09:42:00,-122.41541,1125-Traffic Hazard,37.731979,2.0
03/07/2022 10:02:00,-122.389859,1125-Traffic Hazard,37.78699,12.0
03/07/2022 10:03:00,-122.439692,1125-Traffic Hazard,37.636879,23.0
03/07/2022 12:11:00,-122.432073,1125-Traffic Hazard,37.732235,24.0
03/07/2022 12:18:00,-122.432073,1125-Traffic Hazard,37.732235,15.0
03/07/2022 12:59:00,-122.491154,1125-Traffic Hazard,37.64745,5.0
03/07/2022 13:19:00,-122.406642,1125-Traffic Hazard,37.650251,33.0
03/07/2022 14:54:00,-122.366974,20002-Hit and Run No Injuries,37.808253,10.0
03/07/2022 16:17:00,-122.401316,FIRE-Report of Fire,37.624619,45.0
03/07/2022 17:02:00,-122.325921,1125-Traffic Hazard,37.821989,34.0
03/07/2022 21:45:00,-122.392204,1125-Traffic Hazard,37.750228,104.0
03/07/2022 21:43:00,-122.401464,1125-Traffic Hazard,37.72401,24.0
03/07/2022 22:48:00,-122.446015,1125-Traffic Hazard,37.726304,13.0
03/08/2022 07:56:00,-122.471279,1125-Traffic Hazard,37.700407,36.0
03/08/2022 09:22:00,-122.452394,1125-Traffic Hazard,37.649757,
03/08/2022 11:09:00,-122.484711,1125-Traffic Hazard,37.663365,3.0
03/08/2022 11:26:00,-121.552664,1181-Trfc Collision-Minor Inj,38.574917,81.0
03/08/2022 12:28:00,-122.397252,1179-Trfc Collision-1141 Enrt,37.78173,118.0
03/08/2022 12:25:00,-122.463168,1125-Traffic Hazard,37.659482,55.0
03/08/2022 12:39:00,-122.402997,1125-Traffic Hazard,37.752501,9.0
03/08/2022 12:52:00,-122.367026,1125-Traffic Hazard,37.808318,13.0
03/08/2022 13:57:00,-122.40655,1182-Trfc Collision-No Inj,37.772948,35.0
03/08/2022 14:15:00,-122.40358,1182-Trfc Collision-No Inj,37.756828,24.0
03/08/2022 15:32:00,-122.434834,1179-Trfc Collision-1141 Enrt,37.630176,47.0
03/08/2022 15:29:00,-122.471279,1125-Traffic Hazard,37.700407,9.0
03/08/2022 16:00:00,-122.408164,1125-Traffic Hazard,37.739978,53.0
03/08/2022 16:23:00,-122.40655,20002-Hit and Run No Injuries,37.772948,3.0
03/08/2022 16:46:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,32.0
03/08/2022 18:23:00,-122.480709,1125-Traffic Hazard,37.67053,38.0
03/08/2022 19:43:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,5.0
03/08/2022 21:10:00,-122.404835,1125-Traffic Hazard,37.765283,12.0
03/08/2022 22:16:00,-122.396156,1125-Traffic Hazard,37.7745,3.0
03/08/2022 22:23:00,-122.421162,20002-Hit and Run No Injuries,37.770178,9.0
03/09/2022 05:09:00,-122.367026,1125-Traffic Hazard,37.808318,8.0
03/09/2022 05:24:00,-122.39266,1125-Traffic Hazard,37.784877,328.0
03/09/2022 05:45:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,7.0
03/09/2022 06:25:00,-122.402997,1179-Trfc Collision-1141 Enrt,37.752501,46.0
03/09/2022 07:34:00,-122.39266,1179-Trfc Collision-1141 Enrt,37.784877,44.0
03/09/2022 07:54:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,196.0
03/09/2022 08:05:00,-122.406002,1182-Trfc Collision-No Inj,37.643058,30.0
03/09/2022 08:20:00,-122.42465,20002-Hit and Run No Injuries,37.63024,13.0
03/09/2022 08:38:00,-122.367026,1179-Trfc Collision-1141 Enrt,37.808318,32.0
03/09/2022 11:31:00,-122.395498,1182-Trfc Collision-No Inj,37.710191,21.0
03/09/2022 12:05:00,-122.446186,1125-Traffic Hazard,37.725772,19.0
03/09/2022 14:01:00,-122.366974,1125-Traffic Hazard,37.808253,18.0
03/09/2022 15:07:00,-122.403812,1125-Traffic Hazard,37.660428,43.0
03/09/2022 18:02:00,-122.366991,CFIRE-Car Fire,37.808203,14.0
03/09/2022 18:22:00,-122.427629,1125-Traffic Hazard,37.628803,48.0
03/09/2022 19:04:00,-122.395851,1125-Traffic Hazard,37.767668,9.0
03/09/2022 19:09:00,-122.366974,1125-Traffic Hazard,37.808253,4.0
03/09/2022 21:05:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,1.0
03/09/2022 21:03:00,-122.392543,20002-Hit and Run No Injuries,37.669859,17.0
03/09/2022 22:19:00,-122.405846,1125-Traffic Hazard,37.76181,18.0
03/09/2022 22:35:00,-122.395719,1125A-Animal Hazard,37.744264,6.0
03/09/2022 23:51:00,-122.40223,1125-Traffic Hazard,37.737483,3.0
03/10/2022 00:13:00,-122.392571,1125-Traffic Hazard,37.784858,3.0
03/10/2022 03:42:00,-122.402997,1125-Traffic Hazard,37.752501,35.0
03/10/2022 08:42:00,-122.423304,1182-Trfc Collision-No Inj,37.771852,35.0
03/10/2022 08:47:00,-122.40655,1182-Trfc Collision-No Inj,37.772948,36.0
03/10/2022 08:52:00,-122.393183,1125-Traffic Hazard,37.701061,82.0
03/10/2022 09:18:00,-122.392246,1179-Trfc Collision-1141 Enrt,37.759824,67.0
03/10/2022 11:36:00,-122.480727,1125-Traffic Hazard,37.670365,4.0
03/10/2022 11:52:00,-122.405867,FIRE-Report of Fire,37.768215,1.0
03/10/2022 12:53:00,-122.39951,1125A-Animal Hazard,37.719288,3.0
03/10/2022 13:17:00,-122.467303,1125-Traffic Hazard,37.709316,7.0
03/10/2022 13:49:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,7.0
03/10/2022 14:02:00,-122.391447,1125-Traffic Hazard,37.785495,26.0
03/10/2022 14:13:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,47.0
03/10/2022 14:45:00,-122.392246,1182-Trfc Collision-No Inj,37.759824,40.0
03/10/2022 15:46:00,-122.402997,FIRE-Report of Fire,37.752501,15.0
03/10/2022 16:18:00,-122.405867,1183-Trfc Collision-Unkn Inj,37.768215,74.0
03/10/2022 17:15:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,267.0
03/10/2022 20:02:00,-122.39682,1183-Trfc Collision-Unkn Inj,37.742983,20.0
03/10/2022 20:34:00,-122.405502,1125-Traffic Hazard,37.767567,3.0
03/10/2022 21:03:00,-122.325921,CZP-Assist with Construction,37.821989,0.0
03/10/2022 21:46:00,-122.432073,1125-Traffic Hazard,37.732235,12.0
03/10/2022 22:21:00,-122.405502,1125-Traffic Hazard,37.767567,3.0
03/10/2022 22:28:00,-122.465864,1125-Traffic Hazard,37.667714,10.0
03/11/2022 03:30:00,-122.392571,1125-Traffic Hazard,37.784858,7.0
03/11/2022 04:18:00,-122.391447,1125-Traffic Hazard,37.785495,56.0
03/11/2022 04:48:00,-122.312041,1183-Trfc Collision-Unkn Inj,37.824105,26.0
03/11/2022 05:50:00,-122.317352,1125-Traffic Hazard,37.82415,1.0
03/11/2022 08:51:00,-122.389859,1125-Traffic Hazard,37.78699,161.0
03/11/2022 09:07:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,30.0
03/11/2022 09:13:00,-122.402997,1125-Traffic Hazard,37.752501,4.0
03/11/2022 11:34:00,-122.366974,1125-Traffic Hazard,37.808253,4.0
03/11/2022 12:37:00,-122.367026,1125-Traffic Hazard,37.808318,32.0
03/11/2022 12:35:00,-122.452394,1125-Traffic Hazard,37.649757,23.0
03/11/2022 12:50:00,-122.401639,1125-Traffic Hazard,37.725182,28.0
03/11/2022 16:15:00,-122.436927,1125-Traffic Hazard,37.632185,61.0
03/11/2022 16:32:00,-122.439501,1179-Trfc Collision-1141 Enrt,37.729942,101.0
03/11/2022 18:50:00,-122.406642,1125-Traffic Hazard,37.650251,1.0
03/11/2022 18:54:00,-122.410764,1183-Trfc Collision-Unkn Inj,37.769291,90.0
03/11/2022 19:01:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,60.0
03/11/2022 19:23:00,-122.366974,1125-Traffic Hazard,37.808253,69.0
03/11/2022 19:30:00,-122.475378,1182-Trfc Collision-No Inj,37.672168,19.0
03/11/2022 20:22:00,-122.405867,1125-Traffic Hazard,37.768215,43.0
03/11/2022 21:04:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,94.0
03/11/2022 21:27:00,-122.361552,1125-Traffic Hazard,37.813697,6.0
03/11/2022 22:25:00,-122.395501,20002-Hit and Run No Injuries,37.782732,6.0
03/12/2022 00:34:00,-122.405622,1183-Trfc Collision-Unkn Inj,37.733096,21.0
03/12/2022 01:19:00,-122.470259,1125-Traffic Hazard,37.692917,28.0
03/12/2022 01:50:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,8.0
03/12/2022 03:19:00,-122.423393,1183-Trfc Collision-Unkn Inj,37.771786,74.0
03/12/2022 07:55:00,-122.405867,1183-Trfc Collision-Unkn Inj,37.768215,39.0
03/12/2022 08:43:00,-122.402881,1125-Traffic Hazard,37.631763,0.0
03/12/2022 09:42:00,-122.471982,1183-Trfc Collision-Unkn Inj,37.701458,31.0
03/12/2022 11:06:00,-122.432073,1125-Traffic Hazard,37.732235,2.0
03/12/2022 11:17:00,-122.40282,1125-Traffic Hazard,37.753134,31.0
03/12/2022 11:15:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,4.0
03/12/2022 11:19:00,-122.390699,1125-Traffic Hazard,37.688811,6.0
03/12/2022 11:40:00,-122.405389,1125-Traffic Hazard,37.658645,12.0
03/12/2022 12:23:00,-122.361552,1183-Trfc Collision-Unkn Inj,37.813697,22.0
03/12/2022 12:19:00,-122.317448,1125-Traffic Hazard,37.823899,3.0
03/12/2022 14:25:00,-122.471982,FIRE-Report of Fire,37.701458,18.0
03/12/2022 14:37:00,-122.316667,20001-Hit and Run w/Injuries,37.824121,89.0
03/12/2022 15:15:00,-122.317448,1125-Traffic Hazard,37.823899,7.0
03/12/2022 15:41:00,-122.451381,1125-Traffic Hazard,37.714126,39.0
03/12/2022 17:15:00,-122.366974,1125-Traffic Hazard,37.808253,22.0
03/12/2022 17:23:00,-122.404904,1125-Traffic Hazard,37.638051,4.0
03/12/2022 18:38:00,-122.425933,1125-Traffic Hazard,37.620705,3.0
03/12/2022 19:30:00,-122.396156,20002-Hit and Run No Injuries,37.7745,5.0
03/12/2022 19:34:00,-122.393061,20002-Hit and Run No Injuries,37.669588,15.0
03/12/2022 20:42:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,6.0
03/12/2022 20:50:00,-122.395851,20002-Hit and Run No Injuries,37.767668,9.0
03/12/2022 22:00:00,-122.366991,1125-Traffic Hazard,37.808203,34.0
03/12/2022 23:51:00,-122.468222,1125-Traffic Hazard,37.673383,3.0
03/13/2022 00:39:00,-122.377875,WIND Advisory,37.798222,296.0
03/13/2022 03:20:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,116.0
03/13/2022 03:39:00,-122.423393,1183-Trfc Collision-Unkn Inj,37.771786,100.0
03/13/2022 03:57:00,-122.40282,1125-Traffic Hazard,37.753134,14.0
03/13/2022 06:20:00,-122.366974,1125-Traffic Hazard,37.808253,6.0
03/13/2022 07:47:00,-122.366974,1125-Traffic Hazard,37.808253,18.0
03/13/2022 08:48:00,-122.427629,1125-Traffic Hazard,37.628803,69.0
03/13/2022 09:03:00,-122.40223,1125-Traffic Hazard,37.737483,4.0
03/13/2022 10:03:00,-122.393061,WW-Wrong Way Driver,37.669588,5.0
03/13/2022 11:04:00,-122.405389,1179-Trfc Collision-1141 Enrt,37.658645,54.0
03/13/2022 15:35:00,-122.405846,1125-Traffic Hazard,37.76181,41.0
03/13/2022 15:42:00,-122.406621,1183-Trfc Collision-Unkn Inj,37.772168,37.0
03/13/2022 16:16:00,-122.406007,1125-Traffic Hazard,37.641111,19.0
03/13/2022 17:03:00,-122.367026,1125-Traffic Hazard,37.808318,4.0
03/13/2022 18:22:00,-122.452828,1125-Traffic Hazard,37.651032,24.0
03/13/2022 21:03:00,-122.377806,CZP-Assist with Construction,37.798183,465.0
03/13/2022 21:16:00,-122.485252,1183-Trfc Collision-Unkn Inj,37.665539,340.0
03/13/2022 21:51:00,-122.401639,CZP-Assist with Construction,37.725182,11.0
03/14/2022 05:17:00,-122.367026,1125-Traffic Hazard,37.808318,4.0
03/14/2022 05:38:00,-122.397252,1179-Trfc Collision-1141 Enrt,37.78173,53.0
03/14/2022 07:21:00,-122.384004,1125-Traffic Hazard,37.604779,4.0
03/14/2022 11:37:00,-122.414904,1182-Trfc Collision-No Inj,37.732277,57.0
03/14/2022 11:47:00,-122.432073,1183-Trfc Collision-Unkn Inj,37.732235,33.0
03/14/2022 12:50:00,-122.369942,1125-Traffic Hazard,37.805629,3.0
03/14/2022 13:25:00,-122.414904,1125-Traffic Hazard,37.732277,81.0
03/14/2022 15:01:00,-122.361552,1125-Traffic Hazard,37.813697,108.0
03/14/2022 15:04:00,-122.391746,1125-Traffic Hazard,37.693391,19.0
03/14/2022 17:06:00,-122.405846,1182-Trfc Collision-No Inj,37.76181,27.0
03/14/2022 17:24:00,-122.410764,1179-Trfc Collision-1141 Enrt,37.769291,14.0
03/14/2022 17:57:00,-122.364005,1125-Traffic Hazard,37.811178,21.0
03/14/2022 18:43:00,-122.401464,CFIRE-Car Fire,37.72401,2.0
03/14/2022 19:22:00,-122.452394,1125-Traffic Hazard,37.649757,19.0
03/14/2022 19:26:00,-122.437211,1125-Traffic Hazard,37.632158,1.0
03/14/2022 19:49:00,-122.366991,1125-Traffic Hazard,37.808203,20.0
03/14/2022 23:17:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,
03/15/2022 02:13:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,42.0
03/15/2022 03:00:00,-122.492113,1183-Trfc Collision-Unkn Inj,37.643752,34.0
03/15/2022 03:13:00,-122.364005,1179-Trfc Collision-1141 Enrt,37.811178,90.0
03/15/2022 06:59:00,-122.439501,1183-Trfc Collision-Unkn Inj,37.729942,361.0
03/15/2022 06:58:00,-122.384004,CFIRE-Car Fire,37.604779,101.0
03/15/2022 07:00:00,-122.361464,1182-Trfc Collision-No Inj,37.813756,24.0
03/15/2022 08:48:00,-122.490738,1179-Trfc Collision-1141 Enrt,37.654367,71.0
03/15/2022 08:47:00,-122.487453,1183-Trfc Collision-Unkn Inj,37.671672,1.0
03/15/2022 12:29:00,-122.366974,1125-Traffic Hazard,37.808253,10.0
03/15/2022 13:26:00,-122.40223,1125-Traffic Hazard,37.737483,9.0
03/15/2022 14:26:00,-122.40655,20002-Hit and Run No Injuries,37.772948,5.0
03/15/2022 15:14:00,-122.406621,1125-Traffic Hazard,37.772168,5.0
03/15/2022 15:59:00,-122.471982,1125-Traffic Hazard,37.701458,85.0
03/15/2022 16:54:00,-122.402997,1125-Traffic Hazard,37.752501,33.0
03/15/2022 17:06:00,-122.366974,1125-Traffic Hazard,37.808253,212.0
03/15/2022 16:57:00,-122.408164,1125-Traffic Hazard,37.739978,24.0
03/15/2022 17:46:00,-122.401316,1183-Trfc Collision-Unkn Inj,37.624619,45.0
03/15/2022 18:26:00,-122.392571,1125-Traffic Hazard,37.784858,34.0
03/15/2022 20:16:00,-122.366974,1125-Traffic Hazard,37.808253,3.0
03/15/2022 20:26:00,-122.405622,1125-Traffic Hazard,37.733096,65.0
03/16/2022 00:49:00,-122.402997,1125-Traffic Hazard,37.752501,10.0
03/16/2022 01:11:00,-122.394568,1125-Traffic Hazard,37.611631,7.0
03/16/2022 03:28:00,-122.410764,1183-Trfc Collision-Unkn Inj,37.769291,49.0
03/16/2022 05:17:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,24.0
03/16/2022 07:08:00,-122.395005,CZP-Assist with Construction,37.766694,508.0
03/16/2022 09:13:00,-122.405846,1125-Traffic Hazard,37.76181,6.0
03/16/2022 09:17:00,-122.405578,1125-Traffic Hazard,37.743949,2.0
03/16/2022 09:37:00,-122.405811,1125-Traffic Hazard,37.775564,1.0
03/16/2022 10:59:00,-122.393183,1125-Traffic Hazard,37.701061,14.0
03/16/2022 11:31:00,-122.405578,1179-Trfc Collision-1141 Enrt,37.743949,104.0
03/16/2022 11:28:00,-122.402997,1125-Traffic Hazard,37.752501,11.0
03/16/2022 12:30:00,-122.392204,1125-Traffic Hazard,37.750228,121.0
03/16/2022 14:15:00,-122.480914,1125-Traffic Hazard,37.665935,98.0
03/16/2022 15:09:00,-122.404842,1125-Traffic Hazard,37.775944,111.0
03/16/2022 16:10:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,41.0
03/16/2022 16:15:00,-122.480709,1179-Trfc Collision-1141 Enrt,37.67053,109.0
03/16/2022 16:26:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,56.0
03/16/2022 16:40:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,92.0
03/16/2022 16:52:00,-122.367026,1125-Traffic Hazard,37.808318,41.0
03/16/2022 16:55:00,-122.432073,FIRE-Report of Fire,37.732235,3.0
03/16/2022 17:23:00,-122.402997,1182-Trfc Collision-No Inj,37.752501,41.0
03/16/2022 18:20:00,-122.432073,1125-Traffic Hazard,37.732235,3.0
03/16/2022 19:05:00,-122.405811,1125-Traffic Hazard,37.775564,2.0
03/16/2022 19:04:00,-122.366991,20002-Hit and Run No Injuries,37.808203,28.0
03/16/2022 20:17:00,-122.391447,1125-Traffic Hazard,37.785495,2.0
03/16/2022 22:52:00,-122.366974,1179-Trfc Collision-1141 Enrt,37.808253,158.0
03/17/2022 00:05:00,-122.400645,1182-Trfc Collision-No Inj,37.62345,27.0
03/17/2022 05:21:00,-122.411768,1183-Trfc Collision-Unkn Inj,37.633983,2.0
03/17/2022 08:34:00,-122.367026,1125-Traffic Hazard,37.808318,12.0
03/17/2022 09:11:00,-122.391746,1125-Traffic Hazard,37.693391,2.0
03/17/2022 11:23:00,-122.403236,1183-Trfc Collision-Unkn Inj,37.629994,105.0
03/17/2022 12:17:00,-122.449624,1125-Traffic Hazard,37.645905,6.0
03/17/2022 12:43:00,-122.39951,1125-Traffic Hazard,37.719288,3.0
03/17/2022 12:40:00,-122.471982,1125-Traffic Hazard,37.701458,36.0
03/17/2022 13:58:00,-122.484711,1125-Traffic Hazard,37.663365,5.0
03/17/2022 14:56:00,-122.402997,1125-Traffic Hazard,37.752501,2.0
03/17/2022 15:47:00,-122.405622,1125-Traffic Hazard,37.733096,10.0
03/17/2022 17:17:00,-122.404876,1125-Traffic Hazard,37.76437,23.0
03/17/2022 17:55:00,-122.40693,1125-Traffic Hazard,37.650878,22.0
03/17/2022 20:09:00,-122.40223,1125-Traffic Hazard,37.737483,1.0
03/17/2022 22:42:00,-122.393183,CZP-Assist with Construction,37.701061,325.0
03/18/2022 09:07:00,-122.407972,1182-Trfc Collision-No Inj,37.739628,3.0
03/18/2022 09:06:00,-122.405578,1179-Trfc Collision-1141 Enrt,37.743949,47.0
03/18/2022 12:52:00,-122.406642,1183-Trfc Collision-Unkn Inj,37.650251,118.0
03/18/2022 14:11:00,-122.401464,20002-Hit and Run No Injuries,37.72401,3.0
03/18/2022 16:11:00,-122.367026,1183-Trfc Collision-Unkn Inj,37.808318,32.0
03/18/2022 16:34:00,-122.366974,1125-Traffic Hazard,37.808253,13.0
03/18/2022 16:38:00,-122.401464,23114-Object Flying From Veh,37.72401,
03/18/2022 16:57:00,-122.401165,1182-Trfc Collision-No Inj,37.778081,22.0
03/18/2022 17:06:00,-122.317352,1125-Traffic Hazard,37.82415,10.0
03/18/2022 18:40:00,-122.393183,20002-Hit and Run No Injuries,37.701061,20.0
03/18/2022 21:00:00,-122.317352,1125-Traffic Hazard,37.82415,3.0
03/18/2022 22:39:00,-122.405867,1125-Traffic Hazard,37.768215,3.0
03/19/2022 00:10:00,-122.39682,1125-Traffic Hazard,37.742983,11.0
03/19/2022 05:13:00,-122.391447,1125-Traffic Hazard,37.785495,25.0
03/19/2022 08:12:00,-122.366991,1125-Traffic Hazard,37.808203,19.0
03/19/2022 08:26:00,-122.39851,1125-Traffic Hazard,37.616345,7.0
03/19/2022 09:29:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,40.0
03/19/2022 10:55:00,-122.509953,1182-Trfc Collision-No Inj,37.582478,9.0
03/19/2022 11:39:00,-122.39851,1125-Traffic Hazard,37.616345,61.0
03/19/2022 12:51:00,-122.361552,1125-Traffic Hazard,37.813697,2.0
03/19/2022 13:29:00,-122.425998,1184-Provide Traffic Control,37.620402,12.0
03/19/2022 14:44:00,-122.367026,1125-Traffic Hazard,37.808318,7.0
03/19/2022 15:41:00,-122.366974,1125-Traffic Hazard,37.808253,23.0
03/19/2022 16:24:00,-122.333551,1125-Traffic Hazard,37.821156,13.0
03/19/2022 17:02:00,-122.406642,1125-Traffic Hazard,37.650251,19.0
03/19/2022 23:37:00,-122.392571,1125-Traffic Hazard,37.784858,10.0
03/19/2022 23:33:00,-122.361464,1179-Trfc Collision-1141 Enrt,37.813756,84.0
03/20/2022 00:44:00,-122.396457,1183-Trfc Collision-Unkn Inj,37.665772,64.0
03/20/2022 00:48:00,-122.367026,1125-Traffic Hazard,37.808318,20.0
03/20/2022 06:35:00,-122.366974,1125-Traffic Hazard,37.808253,2.0
03/20/2022 06:47:00,-122.317448,1182-Trfc Collision-No Inj,37.823899,14.0
03/20/2022 11:52:00,-122.367026,1125-Traffic Hazard,37.808318,3.0
03/20/2022 12:06:00,-122.448254,1125-Traffic Hazard,37.719157,11.0
03/20/2022 12:05:00,-122.40655,20002-Hit and Run No Injuries,37.772948,17.0
